contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260331P00642000,2026-03-09 14:04:26+00:00,642.0,9.41,8.83,8.89,0.7399998,8.535176,2.0,878,0.29181616394042953,False,REGULAR,USD
SPY260331P00643000,2026-03-09 14:26:18+00:00,643.0,9.77,9.01,9.08,1.5300007,18.567968,209.0,923,0.28971047210693357,False,REGULAR,USD
SPY260331P00644000,2026-03-09 14:37:30+00:00,644.0,9.56,9.23,9.3,0.8300009,9.507457,13.0,853,0.28803202209472645,False,REGULAR,USD
SPY260331P00645000,2026-03-09 14:38:56+00:00,645.0,9.46,9.46,9.52,0.3000002,3.2751112,17726.0,10811,0.28626202026367187,False,REGULAR,USD
SPY260331P00646000,2026-03-09 14:23:50+00:00,646.0,10.35,9.71,9.78,0.8500004,8.947372,12.0,18992,0.2851023638916015,False,REGULAR,USD
SPY260331P00647000,2026-03-09 14:05:10+00:00,647.0,10.52,9.94,10.01,0.9900007,10.388256,12.0,1479,0.28330184478759757,False,REGULAR,USD
SPY260331P00648000,2026-03-09 14:30:51+00:00,648.0,11.23,10.19,10.27,1.29,12.977868,174.0,1438,0.2818980502319336,False,REGULAR,USD
SPY260331P00649000,2026-03-09 14:21:22+00:00,649.0,10.97,10.5,10.57,0.8500004,8.399214,279.0,2799,0.28104356658935536,False,REGULAR,USD
SPY260331P00650000,2026-03-09 14:38:54+00:00,650.0,10.7,10.63,10.68,0.6399994,6.3618226,2389.0,21571,0.27698476928710936,False,REGULAR,USD
SPY260331P00651000,2026-03-09 14:25:04+00:00,651.0,11.45,10.87,10.94,1.0500002,10.096156,32.0,1103,0.2752758020019531,False,REGULAR,USD
SPY260331P00652000,2026-03-09 14:23:50+00:00,652.0,11.89,11.19,11.27,1.75,17.258383,21.0,10394,0.27460442199707036,False,REGULAR,USD
SPY260331P00653000,2026-03-09 14:37:37+00:00,653.0,11.85,11.41,11.5,1.1300001,10.541046,129.0,853,0.2722240747070312,False,REGULAR,USD
SPY260331P00654000,2026-03-09 14:13:21+00:00,654.0,13.97,11.71,11.82,3.1000004,28.518862,76.0,1126,0.27115597015380855,False,REGULAR,USD
SPY260331P00655000,2026-03-09 14:32:53+00:00,655.0,13.0,12.03,12.14,1.6999998,15.044246,307.0,13465,0.26996579650878905,False,REGULAR,USD
SPY260331P00656000,2026-03-09 13:39:04+00:00,656.0,13.36,12.3,12.38,2.87,27.35939,57.0,641,0.2674023455810547,False,REGULAR,USD
SPY260331P00657000,2026-03-09 14:22:27+00:00,657.0,13.78,12.59,12.67,1.9200001,16.188871,10.0,665,0.2655102746582031,False,REGULAR,USD
